sample_id,image_path,leaf_dir,filename,qc_label,primary_issue,notes,round_name,source_sample_id,sampling_reason,leaf_score,leaf_reject,leaf_uncertain,leaf_usable,round_order
qc2_0120,/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648275697_912349010008_27389_0000.png,28gusui&pizang/03/44,cell_1761648275697_912349010008_27389_0000.png,usable_single_cell,,,round2,,hard_leaf_new,8.0,2.0,4.0,6.0,2
qc_0381,/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648284965_912349010008_28193_0100.png,28gusui&pizang/03/44,cell_1761648284965_912349010008_28193_0100.png,uncertain,,,round1,,,,,,,1
qc_0382,/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648286319_912349010008_28332_0000.png,28gusui&pizang/03/44,cell_1761648286319_912349010008_28332_0000.png,usable_single_cell,,,round1,,,,,,,1
qc2_0121,/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648289087_912349010008_28602_0100.png,28gusui&pizang/03/44,cell_1761648289087_912349010008_28602_0100.png,usable_single_cell,,,round2,,hard_leaf_new,8.0,2.0,4.0,6.0,2
qc2_0122,/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648290976_912349010008_28735_0100.png,28gusui&pizang/03/44,cell_1761648290976_912349010008_28735_0100.png,usable_single_cell,,,round2,,hard_leaf_new,8.0,2.0,4.0,6.0,2
qc2_0123,/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648295320_912349010008_29107_0100.png,28gusui&pizang/03/44,cell_1761648295320_912349010008_29107_0100.png,usable_single_cell,,,round2,,hard_leaf_new,8.0,2.0,4.0,6.0,2
qc2_0124,/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648296027_912349010008_29159_0000.png,28gusui&pizang/03/44,cell_1761648296027_912349010008_29159_0000.png,usable_single_cell,,,round2,,hard_leaf_new,8.0,2.0,4.0,6.0,2
qc_0383,/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648298227_912349010008_29336_0100.png,28gusui&pizang/03/44,cell_1761648298227_912349010008_29336_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0384,/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648298888_912349010008_29397_0000.png,28gusui&pizang/03/44,cell_1761648298888_912349010008_29397_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0385,/home/wangqianqian/project/FS/data/28gusui&pizang/03/45/cell_1761648304179_912349010008_29824_0000.png,28gusui&pizang/03/45,cell_1761648304179_912349010008_29824_0000.png,usable_single_cell,dead_or_broken,,round1,,,,,,,1
qc_0386,/home/wangqianqian/project/FS/data/28gusui&pizang/03/45/cell_1761648304613_912349010008_29862_0000.png,28gusui&pizang/03/45,cell_1761648304613_912349010008_29862_0000.png,usable_single_cell,dead_or_broken,,round1,,,,,,,1
qc_0387,/home/wangqianqian/project/FS/data/28gusui&pizang/03/45/cell_1761648304807_912349010008_29878_0100.png,28gusui&pizang/03/45,cell_1761648304807_912349010008_29878_0100.png,uncertain,dead_or_broken,,round1,,,,,,,1
qc_0388,/home/wangqianqian/project/FS/data/28gusui&pizang/03/45/cell_1761648314388_912349010008_30677_0100.png,28gusui&pizang/03/45,cell_1761648314388_912349010008_30677_0100.png,uncertain,dead_or_broken,,round1,,,,,,,1
qc_0389,/home/wangqianqian/project/FS/data/28gusui&pizang/03/45/cell_1761648317003_912349010008_30875_0000.png,28gusui&pizang/03/45,cell_1761648317003_912349010008_30875_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0390,/home/wangqianqian/project/FS/data/28gusui&pizang/03/45/cell_1761648324361_912349010008_31465_0000.png,28gusui&pizang/03/45,cell_1761648324361_912349010008_31465_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0391,/home/wangqianqian/project/FS/data/28gusui&pizang/03/45/cell_1761648328438_912349010008_31850_0100.png,28gusui&pizang/03/45,cell_1761648328438_912349010008_31850_0100.png,uncertain,dead_or_broken,,round1,,,,,,,1
qc_0392,/home/wangqianqian/project/FS/data/28gusui&pizang/03/45/cell_1761648334711_912349010008_32424_0100.png,28gusui&pizang/03/45,cell_1761648334711_912349010008_32424_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0393,/home/wangqianqian/project/FS/data/28gusui&pizang/03/45/cell_1761648339893_912349010008_32892_0100.png,28gusui&pizang/03/45,cell_1761648339893_912349010008_32892_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0394,/home/wangqianqian/project/FS/data/28gusui&pizang/03/45/cell_1761648340671_912349010008_32960_0000.png,28gusui&pizang/03/45,cell_1761648340671_912349010008_32960_0000.png,uncertain,dead_or_broken,,round1,,,,,,,1
qc_0395,/home/wangqianqian/project/FS/data/28gusui&pizang/03/45/cell_1761648341066_912349010008_33006_0000.png,28gusui&pizang/03/45,cell_1761648341066_912349010008_33006_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0396,/home/wangqianqian/project/FS/data/28gusui&pizang/03/45/cell_1761648347305_912349010008_33588_0000.png,28gusui&pizang/03/45,cell_1761648347305_912349010008_33588_0000.png,reject,fragment,,round1,,,,,,,1
qc2_0125,/home/wangqianqian/project/FS/data/28gusui&pizang/03/46/cell_1761648361306_912349010008_34871_0100.png,28gusui&pizang/03/46,cell_1761648361306_912349010008_34871_0100.png,usable_single_cell,,,round2,,hard_leaf_new,8.0,2.0,4.0,6.0,2
qc_0397,/home/wangqianqian/project/FS/data/28gusui&pizang/03/46/cell_1761648362935_912349010008_34990_0000.png,28gusui&pizang/03/46,cell_1761648362935_912349010008_34990_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0398,/home/wangqianqian/project/FS/data/28gusui&pizang/03/46/cell_1761648370911_912349010008_35713_0000.png,28gusui&pizang/03/46,cell_1761648370911_912349010008_35713_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0399,/home/wangqianqian/project/FS/data/28gusui&pizang/03/46/cell_1761648376446_912349010008_36191_0000.png,28gusui&pizang/03/46,cell_1761648376446_912349010008_36191_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0400,/home/wangqianqian/project/FS/data/28gusui&pizang/03/46/cell_1761648377423_912349010008_36266_0100.png,28gusui&pizang/03/46,cell_1761648377423_912349010008_36266_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0401,/home/wangqianqian/project/FS/data/28gusui&pizang/03/46/cell_1761648378955_912349010008_36401_0100.png,28gusui&pizang/03/46,cell_1761648378955_912349010008_36401_0100.png,uncertain,dead_or_broken,,round1,,,,,,,1
qc_0402,/home/wangqianqian/project/FS/data/28gusui&pizang/03/46/cell_1761648379111_912349010008_36424_0100.png,28gusui&pizang/03/46,cell_1761648379111_912349010008_36424_0100.png,uncertain,dead_or_broken,,round1,,,,,,,1
qc_0403,/home/wangqianqian/project/FS/data/28gusui&pizang/03/46/cell_1761648385367_912349010008_36974_0000.png,28gusui&pizang/03/46,cell_1761648385367_912349010008_36974_0000.png,reject,adhesion,,round1,,,,,,,1
qc2_0126,/home/wangqianqian/project/FS/data/28gusui&pizang/03/46/cell_1761648394245_912349010008_37733_0000.png,28gusui&pizang/03/46,cell_1761648394245_912349010008_37733_0000.png,uncertain,shape_abnormal,,round2,,hard_leaf_new,8.0,2.0,4.0,6.0,2
qc_0404,/home/wangqianqian/project/FS/data/28gusui&pizang/03/46/cell_1761648396116_912349010008_37894_0100.png,28gusui&pizang/03/46,cell_1761648396116_912349010008_37894_0100.png,uncertain,dead_or_broken,,round1,,,,,,,1
qc_0405,/home/wangqianqian/project/FS/data/28gusui&pizang/03/46/cell_1761648398350_912349010008_38102_0000.png,28gusui&pizang/03/46,cell_1761648398350_912349010008_38102_0000.png,uncertain,dead_or_broken,,round1,,,,,,,1
qc2_0127,/home/wangqianqian/project/FS/data/28gusui&pizang/03/46/cell_1761648403572_912349010008_38529_0000.png,28gusui&pizang/03/46,cell_1761648403572_912349010008_38529_0000.png,uncertain,shape_abnormal,,round2,,hard_leaf_new,8.0,2.0,4.0,6.0,2
qc_0406,/home/wangqianqian/project/FS/data/28gusui&pizang/03/46/cell_1761648404275_912349010008_38598_0100.png,28gusui&pizang/03/46,cell_1761648404275_912349010008_38598_0100.png,reject,dead_or_broken,,round1,,,,,,,1
qc_0407,/home/wangqianqian/project/FS/data/28gusui&pizang/03/46/cell_1761648404877_912349010008_38654_0100.png,28gusui&pizang/03/46,cell_1761648404877_912349010008_38654_0100.png,usable_single_cell,,,round1,,,,,,,1
qc2_0128,/home/wangqianqian/project/FS/data/28gusui&pizang/03/46/cell_1761648407470_912349010008_38867_0100.png,28gusui&pizang/03/46,cell_1761648407470_912349010008_38867_0100.png,usable_single_cell,,,round2,,hard_leaf_new,8.0,2.0,4.0,6.0,2
qc2_0129,/home/wangqianqian/project/FS/data/28gusui&pizang/03/46/cell_1761648412498_912349010008_39346_0000.png,28gusui&pizang/03/46,cell_1761648412498_912349010008_39346_0000.png,usable_single_cell,,,round2,,hard_leaf_new,8.0,2.0,4.0,6.0,2
qc2_0130,/home/wangqianqian/project/FS/data/28gusui&pizang/03/46/cell_1761648415250_912349010008_39601_0000.png,28gusui&pizang/03/46,cell_1761648415250_912349010008_39601_0000.png,usable_single_cell,,,round2,,hard_leaf_new,8.0,2.0,4.0,6.0,2
qc2_0131,/home/wangqianqian/project/FS/data/28gusui&pizang/03/46/cell_1761648416036_912349010008_39677_0000.png,28gusui&pizang/03/46,cell_1761648416036_912349010008_39677_0000.png,uncertain,shape_abnormal,,round2,,hard_leaf_new,8.0,2.0,4.0,6.0,2
qc2_0132,/home/wangqianqian/project/FS/data/28gusui&pizang/03/46/cell_1761648417467_912349010008_39845_0000.png,28gusui&pizang/03/46,cell_1761648417467_912349010008_39845_0000.png,usable_single_cell,,,round2,,hard_leaf_new,8.0,2.0,4.0,6.0,2
qc_0408,/home/wangqianqian/project/FS/data/28gusui&pizang/03/46/cell_1761648419369_912349010008_40039_0100.png,28gusui&pizang/03/46,cell_1761648419369_912349010008_40039_0100.png,usable_single_cell,,,round1,,,,,,,1
qc2_0157,/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648421285_912349010008_40209_0000.png,28gusui&pizang/03/47,cell_1761648421285_912349010008_40209_0000.png,usable_single_cell,,,round2,,hard_leaf_new,7.0,3.0,1.0,8.0,2
qc_0409,/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648424049_912349010008_40460_0000.png,28gusui&pizang/03/47,cell_1761648424049_912349010008_40460_0000.png,usable_single_cell,,,round1,,,,,,,1
qc2_0158,/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648426232_912349010008_40659_0000.png,28gusui&pizang/03/47,cell_1761648426232_912349010008_40659_0000.png,usable_single_cell,,,round2,,hard_leaf_new,7.0,3.0,1.0,8.0,2
qc_0410,/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648431043_912349010008_41122_0100.png,28gusui&pizang/03/47,cell_1761648431043_912349010008_41122_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0411,/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648435523_912349010008_41605_0100.png,28gusui&pizang/03/47,cell_1761648435523_912349010008_41605_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0412,/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648439247_912349010008_41988_0100.png,28gusui&pizang/03/47,cell_1761648439247_912349010008_41988_0100.png,reject,dead_or_broken,,round1,,,,,,,1
qc_0413,/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648441801_912349010008_42202_0000.png,28gusui&pizang/03/47,cell_1761648441801_912349010008_42202_0000.png,usable_single_cell,,,round1,,,,,,,1
qc2_0159,/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648442496_912349010008_42269_0100.png,28gusui&pizang/03/47,cell_1761648442496_912349010008_42269_0100.png,usable_single_cell,,,round2,,hard_leaf_new,7.0,3.0,1.0,8.0,2
qc_0414,/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648444288_912349010008_42443_0100.png,28gusui&pizang/03/47,cell_1761648444288_912349010008_42443_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0415,/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648446398_912349010008_42618_0100.png,28gusui&pizang/03/47,cell_1761648446398_912349010008_42618_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0416,/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648455356_912349010008_43408_0100.png,28gusui&pizang/03/47,cell_1761648455356_912349010008_43408_0100.png,usable_single_cell,,,round1,,,,,,,1
qc2_0160,/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648455714_912349010008_43434_0000.png,28gusui&pizang/03/47,cell_1761648455714_912349010008_43434_0000.png,usable_single_cell,,,round2,,hard_leaf_new,7.0,3.0,1.0,8.0,2
qc2_0161,/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648457080_912349010008_43540_0000.png,28gusui&pizang/03/47,cell_1761648457080_912349010008_43540_0000.png,usable_single_cell,,,round2,,hard_leaf_new,7.0,3.0,1.0,8.0,2
qc_0417,/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648458910_912349010008_43714_0000.png,28gusui&pizang/03/47,cell_1761648458910_912349010008_43714_0000.png,reject,adhesion,,round1,,,,,,,1
qc2_0162,/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648461440_912349010008_43937_0100.png,28gusui&pizang/03/47,cell_1761648461440_912349010008_43937_0100.png,usable_single_cell,,,round2,,hard_leaf_new,7.0,3.0,1.0,8.0,2
qc_0418,/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648461944_912349010008_43992_0000.png,28gusui&pizang/03/47,cell_1761648461944_912349010008_43992_0000.png,uncertain,dead_or_broken,,round1,,,,,,,1
qc_0419,/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648467509_912349010008_44442_0000.png,28gusui&pizang/03/47,cell_1761648467509_912349010008_44442_0000.png,reject,dead_or_broken,,round1,,,,,,,1
qc_0420,/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648468785_912349010008_44538_0000.png,28gusui&pizang/03/47,cell_1761648468785_912349010008_44538_0000.png,usable_single_cell,,,round1,,,,,,,1
qc2_0163,/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648472356_912349010008_44843_0000.png,28gusui&pizang/03/47,cell_1761648472356_912349010008_44843_0000.png,usable_single_cell,,,round2,,hard_leaf_new,7.0,3.0,1.0,8.0,2
qc2_0164,/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648475603_912349010008_45133_0000.png,28gusui&pizang/03/47,cell_1761648475603_912349010008_45133_0000.png,uncertain,shape_abnormal,,round2,,hard_leaf_new,7.0,3.0,1.0,8.0,2
qc_0421,/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648482644_912349010008_45763_0000.png,28gusui&pizang/03/48,cell_1761648482644_912349010008_45763_0000.png,uncertain,dead_or_broken,,round1,,,,,,,1
qc2_0133,/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648483358_912349010008_45841_0000.png,28gusui&pizang/03/48,cell_1761648483358_912349010008_45841_0000.png,reject,adhesion,,round2,,hard_leaf_new,8.0,1.0,6.0,5.0,2
qc_0422,/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648487785_912349010008_46203_0000.png,28gusui&pizang/03/48,cell_1761648487785_912349010008_46203_0000.png,uncertain,adhesion,,round1,,,,,,,1
qc2_0134,/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648489251_912349010008_46332_0100.png,28gusui&pizang/03/48,cell_1761648489251_912349010008_46332_0100.png,usable_single_cell,,,round2,,hard_leaf_new,8.0,1.0,6.0,5.0,2
qc2_0135,/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648500498_912349010008_47266_0100.png,28gusui&pizang/03/48,cell_1761648500498_912349010008_47266_0100.png,usable_single_cell,,,round2,,hard_leaf_new,8.0,1.0,6.0,5.0,2
qc_0423,/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648501693_912349010008_47379_0100.png,28gusui&pizang/03/48,cell_1761648501693_912349010008_47379_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0424,/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648505200_912349010008_47668_0100.png,28gusui&pizang/03/48,cell_1761648505200_912349010008_47668_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0425,/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648505670_912349010008_47708_0100.png,28gusui&pizang/03/48,cell_1761648505670_912349010008_47708_0100.png,uncertain,dead_or_broken,,round1,,,,,,,1
qc2_0136,/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648509497_912349010008_48046_0000.png,28gusui&pizang/03/48,cell_1761648509497_912349010008_48046_0000.png,uncertain,dead_or_broken,,round2,,hard_leaf_new,8.0,1.0,6.0,5.0,2
qc_0426,/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648512079_912349010008_48198_0000.png,28gusui&pizang/03/48,cell_1761648512079_912349010008_48198_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0427,/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648512141_912349010008_48203_0100.png,28gusui&pizang/03/48,cell_1761648512141_912349010008_48203_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0428,/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648515211_912349010008_48451_0000.png,28gusui&pizang/03/48,cell_1761648515211_912349010008_48451_0000.png,reject,adhesion,,round1,,,,,,,1
qc_0429,/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648518008_912349010008_48668_0000.png,28gusui&pizang/03/48,cell_1761648518008_912349010008_48668_0000.png,uncertain,dead_or_broken,,round1,,,,,,,1
qc_0430,/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648520817_912349010008_48882_0100.png,28gusui&pizang/03/48,cell_1761648520817_912349010008_48882_0100.png,uncertain,dead_or_broken,,round1,,,,,,,1
qc2_0137,/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648523513_912349010008_49106_0000.png,28gusui&pizang/03/48,cell_1761648523513_912349010008_49106_0000.png,usable_single_cell,,,round2,,hard_leaf_new,8.0,1.0,6.0,5.0,2
qc_0431,/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648525882_912349010008_49331_0100.png,28gusui&pizang/03/48,cell_1761648525882_912349010008_49331_0100.png,usable_single_cell,,,round1,,,,,,,1
qc2_0138,/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648528623_912349010008_49542_0100.png,28gusui&pizang/03/48,cell_1761648528623_912349010008_49542_0100.png,usable_single_cell,,,round2,,hard_leaf_new,8.0,1.0,6.0,5.0,2
qc2_0139,/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648535322_912349010008_50186_0000.png,28gusui&pizang/03/48,cell_1761648535322_912349010008_50186_0000.png,usable_single_cell,,,round2,,hard_leaf_new,8.0,1.0,6.0,5.0,2
qc_0432,/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648537787_912349010008_50390_0100.png,28gusui&pizang/03/48,cell_1761648537787_912349010008_50390_0100.png,uncertain,dead_or_broken,,round1,,,,,,,1
qc2_0140,/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648537905_912349010008_50404_0100.png,28gusui&pizang/03/48,cell_1761648537905_912349010008_50404_0100.png,usable_single_cell,,,round2,,hard_leaf_new,8.0,1.0,6.0,5.0,2
qc2_0189,/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648540060_912349010008_50578_0100.png,28gusui&pizang/03/49,cell_1761648540060_912349010008_50578_0100.png,usable_single_cell,,,round2,,hard_leaf_new,6.0,2.0,2.0,8.0,2
qc_0433,/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648542835_912349010008_50831_0100.png,28gusui&pizang/03/49,cell_1761648542835_912349010008_50831_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0434,/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648543783_912349010008_50932_0100.png,28gusui&pizang/03/49,cell_1761648543783_912349010008_50932_0100.png,usable_single_cell,,,round1,,,,,,,1
qc2_0190,/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648546333_912349010008_51166_0000.png,28gusui&pizang/03/49,cell_1761648546333_912349010008_51166_0000.png,usable_single_cell,,,round2,,hard_leaf_new,6.0,2.0,2.0,8.0,2
qc2_0191,/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648548925_912349010008_51412_0000.png,28gusui&pizang/03/49,cell_1761648548925_912349010008_51412_0000.png,reject,,,round2,,hard_leaf_new,6.0,2.0,2.0,8.0,2
qc_0435,/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648551135_912349010008_51597_0100.png,28gusui&pizang/03/49,cell_1761648551135_912349010008_51597_0100.png,usable_single_cell,,,round1,,,,,,,1
qc2_0192,/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648551164_912349010008_51600_0100.png,28gusui&pizang/03/49,cell_1761648551164_912349010008_51600_0100.png,usable_single_cell,,,round2,,hard_leaf_new,6.0,2.0,2.0,8.0,2
qc_0436,/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648551871_912349010008_51660_0000.png,28gusui&pizang/03/49,cell_1761648551871_912349010008_51660_0000.png,uncertain,dead_or_broken,,round1,,,,,,,1
qc_0437,/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648558582_912349010008_52261_0000.png,28gusui&pizang/03/49,cell_1761648558582_912349010008_52261_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0438,/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648566241_912349010008_53038_0100.png,28gusui&pizang/03/49,cell_1761648566241_912349010008_53038_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0439,/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648566812_912349010008_53082_0000.png,28gusui&pizang/03/49,cell_1761648566812_912349010008_53082_0000.png,uncertain,dead_or_broken,,round1,,,,,,,1
qc_0440,/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648573023_912349010008_53710_0000.png,28gusui&pizang/03/49,cell_1761648573023_912349010008_53710_0000.png,usable_single_cell,dead_or_broken,,round1,,,,,,,1
qc2_0193,/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648575595_912349010008_53944_0000.png,28gusui&pizang/03/49,cell_1761648575595_912349010008_53944_0000.png,usable_single_cell,,,round2,,hard_leaf_new,6.0,2.0,2.0,8.0,2
qc_0441,/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648580250_912349010008_54375_0000.png,28gusui&pizang/03/49,cell_1761648580250_912349010008_54375_0000.png,usable_single_cell,,,round1,,,,,,,1
qc2_0194,/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648582553_912349010008_54572_0000.png,28gusui&pizang/03/49,cell_1761648582553_912349010008_54572_0000.png,uncertain,shape_abnormal,,round2,,hard_leaf_new,6.0,2.0,2.0,8.0,2
qc2_0195,/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648584089_912349010008_54704_0000.png,28gusui&pizang/03/49,cell_1761648584089_912349010008_54704_0000.png,usable_single_cell,,,round2,,hard_leaf_new,6.0,2.0,2.0,8.0,2
qc2_0196,/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648591339_912349010008_55431_0000.png,28gusui&pizang/03/49,cell_1761648591339_912349010008_55431_0000.png,reject,adhesion,,round2,,hard_leaf_new,6.0,2.0,2.0,8.0,2
qc_0442,/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648593533_912349010008_55673_0000.png,28gusui&pizang/03/49,cell_1761648593533_912349010008_55673_0000.png,reject,adhesion,,round1,,,,,,,1
qc_0443,/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648596982_912349010008_56093_0100.png,28gusui&pizang/03/49,cell_1761648596982_912349010008_56093_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0444,/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648598500_912349010008_56242_0000.png,28gusui&pizang/03/49,cell_1761648598500_912349010008_56242_0000.png,reject,adhesion,,round1,,,,,,,1
qc2_0173,/home/wangqianqian/project/FS/data/28gusui&pizang/03/50/cell_1761648600899_912349010008_56470_0100.png,28gusui&pizang/03/50,cell_1761648600899_912349010008_56470_0100.png,usable_single_cell,,,round2,,hard_leaf_new,7.0,2.0,3.0,7.0,2
qc2_0174,/home/wangqianqian/project/FS/data/28gusui&pizang/03/50/cell_1761648604204_912349010008_56799_0000.png,28gusui&pizang/03/50,cell_1761648604204_912349010008_56799_0000.png,usable_single_cell,,,round2,,hard_leaf_new,7.0,2.0,3.0,7.0,2
qc_0445,/home/wangqianqian/project/FS/data/28gusui&pizang/03/50/cell_1761648604205_912349010008_56801_0000.png,28gusui&pizang/03/50,cell_1761648604205_912349010008_56801_0000.png,uncertain,dead_or_broken,,round1,,,,,,,1
qc_0446,/home/wangqianqian/project/FS/data/28gusui&pizang/03/50/cell_1761648611666_912349010008_57480_0000.png,28gusui&pizang/03/50,cell_1761648611666_912349010008_57480_0000.png,reject,adhesion,,round1,,,,,,,1
qc2_0175,/home/wangqianqian/project/FS/data/28gusui&pizang/03/50/cell_1761648613539_912349010008_57661_0000.png,28gusui&pizang/03/50,cell_1761648613539_912349010008_57661_0000.png,usable_single_cell,,,round2,,hard_leaf_new,7.0,2.0,3.0,7.0,2
qc2_0176,/home/wangqianqian/project/FS/data/28gusui&pizang/03/50/cell_1761648615393_912349010008_57849_0000.png,28gusui&pizang/03/50,cell_1761648615393_912349010008_57849_0000.png,usable_single_cell,,,round2,,hard_leaf_new,7.0,2.0,3.0,7.0,2
qc_0447,/home/wangqianqian/project/FS/data/28gusui&pizang/03/50/cell_1761648618759_912349010008_58198_0000.png,28gusui&pizang/03/50,cell_1761648618759_912349010008_58198_0000.png,uncertain,dead_or_broken,,round1,,,,,,,1
qc_0448,/home/wangqianqian/project/FS/data/28gusui&pizang/03/50/cell_1761648625314_912349010008_58821_0100.png,28gusui&pizang/03/50,cell_1761648625314_912349010008_58821_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0449,/home/wangqianqian/project/FS/data/28gusui&pizang/03/50/cell_1761648630763_912349010008_59384_0000.png,28gusui&pizang/03/50,cell_1761648630763_912349010008_59384_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0450,/home/wangqianqian/project/FS/data/28gusui&pizang/03/50/cell_1761648634065_912349010008_59688_0000.png,28gusui&pizang/03/50,cell_1761648634065_912349010008_59688_0000.png,uncertain,dead_or_broken,,round1,,,,,,,1
qc2_0177,/home/wangqianqian/project/FS/data/28gusui&pizang/03/50/cell_1761648636699_912349010008_60008_0000.png,28gusui&pizang/03/50,cell_1761648636699_912349010008_60008_0000.png,reject,adhesion,,round2,,hard_leaf_new,7.0,2.0,3.0,7.0,2
qc_0451,/home/wangqianqian/project/FS/data/28gusui&pizang/03/50/cell_1761648637241_912349010008_60067_0000.png,28gusui&pizang/03/50,cell_1761648637241_912349010008_60067_0000.png,usable_single_cell,,,round1,,,,,,,1
